PERIODO;FECHA;TIPO_VISITAS;VISITAS
201704;30/04/2017;INVITACION;2
201704;30/04/2017;GUIA ACOMPAÑANTE;2
201704;30/04/2017;MENORES;6
201704;30/04/2017;GENERAL;95
201704;30/04/2017;RESIDENTES;429
201704;30/04/2017;DISC. ACOMPAÑANTE;0
201704;30/04/2017;ESCUELAS PRIVADAS;0
201704;30/04/2017;ESCUELAS PUBLICAS;0
201704;30/04/2017;EXTRANJEROS;0
201704;30/04/2017;JUBILADOS;0
201704;30/04/2017;UNIV. RESIDENTES;0
201705;01/05/2017;ESCUELAS PUBLICAS;0
201705;01/05/2017;ESCUELAS PRIVADAS;0
201705;01/05/2017;GENERAL;0
201705;01/05/2017;JUBILADOS;0
201705;01/05/2017;RESIDENTES;0
201705;01/05/2017;INVITACION;0
201705;01/05/2017;GUIA ACOMPAÑANTE;0
201705;01/05/2017;DISCAPACITADOS;0
201705;01/05/2017;MENORES;0
201705;01/05/2017;UNIV. RESIDENTES;0
201705;01/05/2017;DISC. ACOMPAÑANTE;0
201705;01/05/2017;EXTRANJEROS;0
201705;02/05/2017;ESCUELAS PUBLICAS;0
201705;02/05/2017;ESCUELAS PRIVADAS;122
201705;02/05/2017;GENERAL;201
201705;02/05/2017;JUBILADOS;0
201705;02/05/2017;RESIDENTES;90
201705;02/05/2017;INVITACION;0
201705;02/05/2017;GUIA ACOMPAÑANTE;15
201705;02/05/2017;DISCAPACITADOS;2
201705;02/05/2017;MENORES;5
201705;02/05/2017;UNIV. RESIDENTES;0
201705;02/05/2017;DISC. ACOMPAÑANTE;1
201705;02/05/2017;EXTRANJEROS;0
201705;03/05/2017;ESCUELAS PUBLICAS;104
201705;03/05/2017;ESCUELAS PRIVADAS;189
201705;03/05/2017;GENERAL;231
201705;03/05/2017;JUBILADOS;0
201705;03/05/2017;RESIDENTES;129
201705;03/05/2017;INVITACION;2
201705;03/05/2017;GUIA ACOMPAÑANTE;34
201705;03/05/2017;DISCAPACITADOS;4
201705;03/05/2017;MENORES;2
201705;03/05/2017;UNIV. RESIDENTES;0
201705;03/05/2017;DISC. ACOMPAÑANTE;2
201705;03/05/2017;EXTRANJEROS;0
201705;04/05/2017;ESCUELAS PUBLICAS;149
201705;04/05/2017;ESCUELAS PRIVADAS;87
201705;04/05/2017;GENERAL;290
201705;04/05/2017;JUBILADOS;0
201705;04/05/2017;RESIDENTES;195
201705;04/05/2017;INVITACION;0
201705;04/05/2017;GUIA ACOMPAÑANTE;27
201705;04/05/2017;DISCAPACITADOS;13
201705;04/05/2017;MENORES;6
201705;04/05/2017;UNIV. RESIDENTES;0
201705;04/05/2017;DISC. ACOMPAÑANTE;4
201705;04/05/2017;EXTRANJEROS;0
201705;05/05/2017;ESCUELAS PUBLICAS;87
201705;05/05/2017;ESCUELAS PRIVADAS;90
201705;05/05/2017;GENERAL;236
201705;05/05/2017;JUBILADOS;0
201705;05/05/2017;RESIDENTES;384
201705;05/05/2017;INVITACION;0
201705;05/05/2017;GUIA ACOMPAÑANTE;25
201705;05/05/2017;DISCAPACITADOS;2
201705;05/05/2017;MENORES;6
201705;05/05/2017;UNIV. RESIDENTES;0
201705;05/05/2017;DISC. ACOMPAÑANTE;2
201705;05/05/2017;EXTRANJEROS;0
201705;06/05/2017;ESCUELAS PUBLICAS;0
201705;06/05/2017;ESCUELAS PRIVADAS;0
201705;06/05/2017;GENERAL;236
201705;06/05/2017;JUBILADOS;0
201705;06/05/2017;RESIDENTES;727
201705;06/05/2017;INVITACION;0
201705;06/05/2017;GUIA ACOMPAÑANTE;2
201705;06/05/2017;DISCAPACITADOS;4
201705;06/05/2017;MENORES;22
201705;06/05/2017;UNIV. RESIDENTES;0
201705;06/05/2017;DISC. ACOMPAÑANTE;1
201705;06/05/2017;EXTRANJEROS;0
201705;07/05/2017;ESCUELAS PUBLICAS;0
201705;07/05/2017;ESCUELAS PRIVADAS;0
201705;07/05/2017;GENERAL;182
201705;07/05/2017;JUBILADOS;0
201705;07/05/2017;RESIDENTES;388
201705;07/05/2017;INVITACION;0
201705;07/05/2017;GUIA ACOMPAÑANTE;1
201705;07/05/2017;DISCAPACITADOS;4
201705;07/05/2017;MENORES;16
201705;07/05/2017;UNIV. RESIDENTES;0
201705;07/05/2017;DISC. ACOMPAÑANTE;4
201705;07/05/2017;EXTRANJEROS;0
201705;08/05/2017;ESCUELAS PUBLICAS;78
201705;08/05/2017;ESCUELAS PRIVADAS;107
201705;08/05/2017;GENERAL;359
201705;08/05/2017;JUBILADOS;173
201705;08/05/2017;RESIDENTES;137
201705;08/05/2017;INVITACION;0
201705;08/05/2017;GUIA ACOMPAÑANTE;30
201705;08/05/2017;DISCAPACITADOS;25
201705;08/05/2017;MENORES;11
201705;08/05/2017;UNIV. RESIDENTES;15
201705;08/05/2017;DISC. ACOMPAÑANTE;0
201705;08/05/2017;EXTRANJEROS;0
201705;09/05/2017;ESCUELAS PUBLICAS;36
201705;09/05/2017;ESCUELAS PRIVADAS;167
201705;09/05/2017;GENERAL;225
201705;09/05/2017;JUBILADOS;0
201705;09/05/2017;RESIDENTES;154
201705;09/05/2017;INVITACION;2
201705;09/05/2017;GUIA ACOMPAÑANTE;22
201705;09/05/2017;DISCAPACITADOS;0
201705;09/05/2017;MENORES;6
201705;09/05/2017;UNIV. RESIDENTES;0
201705;09/05/2017;DISC. ACOMPAÑANTE;2
201705;09/05/2017;EXTRANJEROS;0
201705;10/05/2017;ESCUELAS PUBLICAS;118
201705;10/05/2017;ESCUELAS PRIVADAS;0
201705;10/05/2017;GENERAL;123
201705;10/05/2017;JUBILADOS;0
201705;10/05/2017;RESIDENTES;50
201705;10/05/2017;INVITACION;0
201705;10/05/2017;GUIA ACOMPAÑANTE;12
201705;10/05/2017;DISCAPACITADOS;0
201705;10/05/2017;MENORES;2
201705;10/05/2017;UNIV. RESIDENTES;0
201705;10/05/2017;DISC. ACOMPAÑANTE;0
201705;10/05/2017;EXTRANJEROS;0
201705;11/05/2017;ESCUELAS PUBLICAS;41
201705;11/05/2017;ESCUELAS PRIVADAS;104
201705;11/05/2017;GENERAL;185
201705;11/05/2017;JUBILADOS;0
201705;11/05/2017;RESIDENTES;298
201705;11/05/2017;INVITACION;9
201705;11/05/2017;GUIA ACOMPAÑANTE;16
201705;11/05/2017;DISCAPACITADOS;25
201705;11/05/2017;MENORES;7
201705;11/05/2017;UNIV. RESIDENTES;0
201705;11/05/2017;DISC. ACOMPAÑANTE;5
201705;11/05/2017;EXTRANJEROS;0
201705;12/05/2017;ESCUELAS PUBLICAS;77
201705;12/05/2017;ESCUELAS PRIVADAS;111
201705;12/05/2017;GENERAL;357
201705;12/05/2017;JUBILADOS;0
201705;12/05/2017;RESIDENTES;472
201705;12/05/2017;INVITACION;0
201705;12/05/2017;GUIA ACOMPAÑANTE;22
201705;12/05/2017;DISCAPACITADOS;2
201705;12/05/2017;MENORES;7
201705;12/05/2017;UNIV. RESIDENTES;0
201705;12/05/2017;DISC. ACOMPAÑANTE;2
201705;12/05/2017;EXTRANJEROS;0
201705;13/05/2017;ESCUELAS PUBLICAS;0
201705;13/05/2017;ESCUELAS PRIVADAS;0
201705;13/05/2017;GENERAL;227
201705;13/05/2017;JUBILADOS;0
201705;13/05/2017;RESIDENTES;519
201705;13/05/2017;INVITACION;0
201705;13/05/2017;GUIA ACOMPAÑANTE;1
201705;13/05/2017;DISCAPACITADOS;7
201705;13/05/2017;MENORES;31
201705;13/05/2017;UNIV. RESIDENTES;0
201705;13/05/2017;DISC. ACOMPAÑANTE;5
201705;13/05/2017;EXTRANJEROS;0
201705;14/05/2017;ESCUELAS PUBLICAS;0
201705;14/05/2017;ESCUELAS PRIVADAS;0
201705;14/05/2017;GENERAL;134
201705;14/05/2017;JUBILADOS;0
201705;14/05/2017;RESIDENTES;382
201705;14/05/2017;INVITACION;0
201705;14/05/2017;GUIA ACOMPAÑANTE;3
201705;14/05/2017;DISCAPACITADOS;5
201705;14/05/2017;MENORES;8
201705;14/05/2017;UNIV. RESIDENTES;0
201705;14/05/2017;DISC. ACOMPAÑANTE;5
201705;14/05/2017;EXTRANJEROS;0
201705;15/05/2017;ESCUELAS PUBLICAS;0
201705;15/05/2017;ESCUELAS PRIVADAS;212
201705;15/05/2017;GENERAL;216
201705;15/05/2017;JUBILADOS;83
201705;15/05/2017;RESIDENTES;148
201705;15/05/2017;INVITACION;0
201705;15/05/2017;GUIA ACOMPAÑANTE;24
201705;15/05/2017;DISCAPACITADOS;4
201705;15/05/2017;MENORES;12
201705;15/05/2017;UNIV. RESIDENTES;28
201705;15/05/2017;DISC. ACOMPAÑANTE;2
201705;15/05/2017;EXTRANJEROS;0
201705;16/05/2017;ESCUELAS PUBLICAS;123
201705;16/05/2017;ESCUELAS PRIVADAS;162
201705;16/05/2017;GENERAL;178
201705;16/05/2017;JUBILADOS;0
201705;16/05/2017;RESIDENTES;179
201705;16/05/2017;INVITACION;0
201705;16/05/2017;GUIA ACOMPAÑANTE;31
201705;16/05/2017;DISCAPACITADOS;2
201705;16/05/2017;MENORES;5
201705;16/05/2017;UNIV. RESIDENTES;0
201705;16/05/2017;DISC. ACOMPAÑANTE;2
201705;16/05/2017;EXTRANJEROS;0
201705;17/05/2017;ESCUELAS PUBLICAS;59
201705;17/05/2017;ESCUELAS PRIVADAS;198
201705;17/05/2017;GENERAL;202
201705;17/05/2017;JUBILADOS;0
201705;17/05/2017;RESIDENTES;128
201705;17/05/2017;INVITACION;5
201705;17/05/2017;GUIA ACOMPAÑANTE;26
201705;17/05/2017;DISCAPACITADOS;2
201705;17/05/2017;MENORES;8
201705;17/05/2017;UNIV. RESIDENTES;0
201705;17/05/2017;DISC. ACOMPAÑANTE;2
201705;17/05/2017;EXTRANJEROS;0
201705;18/05/2017;ESCUELAS PUBLICAS;42
201705;18/05/2017;ESCUELAS PRIVADAS;123
201705;18/05/2017;GENERAL;113
201705;18/05/2017;JUBILADOS;0
201705;18/05/2017;RESIDENTES;276
201705;18/05/2017;INVITACION;0
201705;18/05/2017;GUIA ACOMPAÑANTE;16
201705;18/05/2017;DISCAPACITADOS;18
201705;18/05/2017;MENORES;4
201705;18/05/2017;UNIV. RESIDENTES;0
201705;18/05/2017;DISC. ACOMPAÑANTE;4
201705;18/05/2017;EXTRANJEROS;0
201705;19/05/2017;ESCUELAS PUBLICAS;39
201705;19/05/2017;ESCUELAS PRIVADAS;147
201705;19/05/2017;GENERAL;288
201705;19/05/2017;JUBILADOS;0
201705;19/05/2017;RESIDENTES;341
201705;19/05/2017;INVITACION;0
201705;19/05/2017;GUIA ACOMPAÑANTE;24
201705;19/05/2017;DISCAPACITADOS;53
201705;19/05/2017;MENORES;4
201705;19/05/2017;UNIV. RESIDENTES;0
201705;19/05/2017;DISC. ACOMPAÑANTE;26
201705;19/05/2017;EXTRANJEROS;0
201705;20/05/2017;ESCUELAS PUBLICAS;0
201705;20/05/2017;ESCUELAS PRIVADAS;0
201705;20/05/2017;GENERAL;84
201705;20/05/2017;JUBILADOS;0
201705;20/05/2017;RESIDENTES;239
201705;20/05/2017;INVITACION;0
201705;20/05/2017;GUIA ACOMPAÑANTE;0
201705;20/05/2017;DISCAPACITADOS;4
201705;20/05/2017;MENORES;5
201705;20/05/2017;UNIV. RESIDENTES;0
201705;20/05/2017;DISC. ACOMPAÑANTE;3
201705;20/05/2017;EXTRANJEROS;0
201705;21/05/2017;ESCUELAS PUBLICAS;0
201705;21/05/2017;ESCUELAS PRIVADAS;0
201705;21/05/2017;GENERAL;125
201705;21/05/2017;JUBILADOS;0
201705;21/05/2017;RESIDENTES;276
201705;21/05/2017;INVITACION;0
201705;21/05/2017;GUIA ACOMPAÑANTE;1
201705;21/05/2017;DISCAPACITADOS;6
201705;21/05/2017;MENORES;4
201705;21/05/2017;UNIV. RESIDENTES;0
201705;21/05/2017;DISC. ACOMPAÑANTE;3
201705;21/05/2017;EXTRANJEROS;0
201705;22/05/2017;ESCUELAS PUBLICAS;92
201705;22/05/2017;ESCUELAS PRIVADAS;0
201705;22/05/2017;GENERAL;382
201705;22/05/2017;JUBILADOS;94
201705;22/05/2017;RESIDENTES;221
201705;22/05/2017;INVITACION;0
201705;22/05/2017;GUIA ACOMPAÑANTE;13
201705;22/05/2017;DISCAPACITADOS;2
201705;22/05/2017;MENORES;11
201705;22/05/2017;UNIV. RESIDENTES;25
201705;22/05/2017;DISC. ACOMPAÑANTE;1
201705;22/05/2017;EXTRANJEROS;0
201705;23/05/2017;ESCUELAS PUBLICAS;0
201705;23/05/2017;ESCUELAS PRIVADAS;0
201705;23/05/2017;GENERAL;137
201705;23/05/2017;JUBILADOS;0
201705;23/05/2017;RESIDENTES;135
201705;23/05/2017;INVITACION;0
201705;23/05/2017;GUIA ACOMPAÑANTE;3
201705;23/05/2017;DISCAPACITADOS;4
201705;23/05/2017;MENORES;2
201705;23/05/2017;UNIV. RESIDENTES;0
201705;23/05/2017;DISC. ACOMPAÑANTE;4
201705;23/05/2017;EXTRANJEROS;0
201705;24/05/2017;ESCUELAS PUBLICAS;126
201705;24/05/2017;ESCUELAS PRIVADAS;99
201705;24/05/2017;GENERAL;247
201705;24/05/2017;JUBILADOS;0
201705;24/05/2017;RESIDENTES;159
201705;24/05/2017;INVITACION;4
201705;24/05/2017;GUIA ACOMPAÑANTE;25
201705;24/05/2017;DISCAPACITADOS;7
201705;24/05/2017;MENORES;9
201705;24/05/2017;UNIV. RESIDENTES;0
201705;24/05/2017;DISC. ACOMPAÑANTE;5
201705;24/05/2017;EXTRANJEROS;0
201705;25/05/2017;ESCUELAS PUBLICAS;0
201705;25/05/2017;ESCUELAS PRIVADAS;0
201705;25/05/2017;GENERAL;333
201705;25/05/2017;JUBILADOS;0
201705;25/05/2017;RESIDENTES;467
201705;25/05/2017;INVITACION;6
201705;25/05/2017;GUIA ACOMPAÑANTE;1
201705;25/05/2017;DISCAPACITADOS;10
201705;25/05/2017;MENORES;19
201705;25/05/2017;UNIV. RESIDENTES;0
201705;25/05/2017;DISC. ACOMPAÑANTE;5
201705;25/05/2017;EXTRANJEROS;0
201705;26/05/2017;ESCUELAS PUBLICAS;132
201705;26/05/2017;ESCUELAS PRIVADAS;119
201705;26/05/2017;GENERAL;238
201705;26/05/2017;JUBILADOS;0
201705;26/05/2017;RESIDENTES;464
201705;26/05/2017;INVITACION;10
201705;26/05/2017;GUIA ACOMPAÑANTE;24
201705;26/05/2017;DISCAPACITADOS;4
201705;26/05/2017;MENORES;14
201705;26/05/2017;UNIV. RESIDENTES;0
201705;26/05/2017;DISC. ACOMPAÑANTE;3
201705;26/05/2017;EXTRANJEROS;0
201705;27/05/2017;ESCUELAS PUBLICAS;0
201705;27/05/2017;ESCUELAS PRIVADAS;0
201705;27/05/2017;GENERAL;345
201705;27/05/2017;JUBILADOS;0
201705;27/05/2017;RESIDENTES;597
201705;27/05/2017;INVITACION;0
201705;27/05/2017;GUIA ACOMPAÑANTE;1
201705;27/05/2017;DISCAPACITADOS;11
201705;27/05/2017;MENORES;17
201705;27/05/2017;UNIV. RESIDENTES;0
201705;27/05/2017;DISC. ACOMPAÑANTE;15
201705;27/05/2017;EXTRANJEROS;0
201705;28/05/2017;ESCUELAS PUBLICAS;0
201705;28/05/2017;ESCUELAS PRIVADAS;0
201705;28/05/2017;GENERAL;163
201705;28/05/2017;JUBILADOS;0
201705;28/05/2017;RESIDENTES;455
201705;28/05/2017;INVITACION;0
201705;28/05/2017;GUIA ACOMPAÑANTE;1
201705;28/05/2017;DISCAPACITADOS;4
201705;28/05/2017;MENORES;29
201705;28/05/2017;UNIV. RESIDENTES;0
201705;28/05/2017;DISC. ACOMPAÑANTE;1
201705;28/05/2017;EXTRANJEROS;0
201705;29/05/2017;ESCUELAS PUBLICAS;140
201705;29/05/2017;ESCUELAS PRIVADAS;118
201705;29/05/2017;GENERAL;231
201705;29/05/2017;JUBILADOS;63
201705;29/05/2017;RESIDENTES;141
201705;29/05/2017;INVITACION;0
201705;29/05/2017;GUIA ACOMPAÑANTE;25
201705;29/05/2017;DISCAPACITADOS;3
201705;29/05/2017;MENORES;7
201705;29/05/2017;UNIV. RESIDENTES;17
201705;29/05/2017;DISC. ACOMPAÑANTE;3
201705;29/05/2017;EXTRANJEROS;0
201705;30/05/2017;ESCUELAS PUBLICAS;127
201705;30/05/2017;ESCUELAS PRIVADAS;83
201705;30/05/2017;GENERAL;171
201705;30/05/2017;JUBILADOS;0
201705;30/05/2017;RESIDENTES;179
201705;30/05/2017;INVITACION;0
201705;30/05/2017;GUIA ACOMPAÑANTE;21
201705;30/05/2017;DISCAPACITADOS;24
201705;30/05/2017;MENORES;3
201705;30/05/2017;UNIV. RESIDENTES;0
201705;30/05/2017;DISC. ACOMPAÑANTE;6
201705;30/05/2017;EXTRANJEROS;0
201705;31/05/2017;ESCUELAS PUBLICAS;0
201705;31/05/2017;ESCUELAS PRIVADAS;168
201705;31/05/2017;GENERAL;125
201705;31/05/2017;JUBILADOS;0
201705;31/05/2017;RESIDENTES;184
201705;31/05/2017;INVITACION;0
201705;31/05/2017;GUIA ACOMPAÑANTE;18
201705;31/05/2017;DISCAPACITADOS;19
201705;31/05/2017;MENORES;7
201705;31/05/2017;UNIV. RESIDENTES;0
201705;31/05/2017;DISC. ACOMPAÑANTE;2
201705;31/05/2017;EXTRANJEROS;0
201706;01/06/2017;ESCUELAS PUBLICAS;76
201706;01/06/2017;ESCUELAS PRIVADAS;63
201706;01/06/2017;GENERAL;208
201706;01/06/2017;JUBILADOS;0
201706;01/06/2017;RESIDENTES;276
201706;01/06/2017;INVITACION;0
201706;01/06/2017;GUIA ACOMPAÑANTE;13
201706;01/06/2017;DISCAPACITADOS;3
201706;01/06/2017;MENORES;1
201706;01/06/2017;UNIV. RESIDENTES;0
201706;01/06/2017;DISC. ACOMPAÑANTE;3
201706;01/06/2017;EXTRANJEROS;0
201706;02/06/2017;ESCUELAS PUBLICAS;92
201706;02/06/2017;ESCUELAS PRIVADAS;158
201706;02/06/2017;GENERAL;241
201706;02/06/2017;JUBILADOS;0
201706;02/06/2017;RESIDENTES;306
201706;02/06/2017;INVITACION;0
201706;02/06/2017;GUIA ACOMPAÑANTE;28
201706;02/06/2017;DISCAPACITADOS;1
201706;02/06/2017;MENORES;8
201706;02/06/2017;UNIV. RESIDENTES;0
201706;02/06/2017;DISC. ACOMPAÑANTE;1
201706;02/06/2017;EXTRANJEROS;0
201706;03/06/2017;ESCUELAS PUBLICAS;0
201706;03/06/2017;ESCUELAS PRIVADAS;0
201706;03/06/2017;GENERAL;199
201706;03/06/2017;JUBILADOS;0
201706;03/06/2017;RESIDENTES;360
201706;03/06/2017;INVITACION;4
201706;03/06/2017;GUIA ACOMPAÑANTE;0
201706;03/06/2017;DISCAPACITADOS;16
201706;03/06/2017;MENORES;11
201706;03/06/2017;UNIV. RESIDENTES;0
201706;03/06/2017;DISC. ACOMPAÑANTE;10
201706;03/06/2017;EXTRANJEROS;0
201706;04/06/2017;ESCUELAS PUBLICAS;0
201706;04/06/2017;ESCUELAS PRIVADAS;0
201706;04/06/2017;GENERAL;94
201706;04/06/2017;JUBILADOS;0
201706;04/06/2017;RESIDENTES;401
201706;04/06/2017;INVITACION;0
201706;04/06/2017;GUIA ACOMPAÑANTE;1
201706;04/06/2017;DISCAPACITADOS;3
201706;04/06/2017;MENORES;21
201706;04/06/2017;UNIV. RESIDENTES;0
201706;04/06/2017;DISC. ACOMPAÑANTE;2
201706;04/06/2017;EXTRANJEROS;0
201706;05/06/2017;ESCUELAS PUBLICAS;108
201706;05/06/2017;ESCUELAS PRIVADAS;259
201706;05/06/2017;GENERAL;249
201706;05/06/2017;JUBILADOS;68
201706;05/06/2017;RESIDENTES;71
201706;05/06/2017;INVITACION;0
201706;05/06/2017;GUIA ACOMPAÑANTE;40
201706;05/06/2017;DISCAPACITADOS;2
201706;05/06/2017;MENORES;5
201706;05/06/2017;UNIV. RESIDENTES;54
201706;05/06/2017;DISC. ACOMPAÑANTE;1
201706;05/06/2017;EXTRANJEROS;0
201706;06/06/2017;ESCUELAS PUBLICAS;96
201706;06/06/2017;ESCUELAS PRIVADAS;135
201706;06/06/2017;GENERAL;144
201706;06/06/2017;JUBILADOS;0
201706;06/06/2017;RESIDENTES;183
201706;06/06/2017;INVITACION;0
201706;06/06/2017;GUIA ACOMPAÑANTE;25
201706;06/06/2017;DISCAPACITADOS;2
201706;06/06/2017;MENORES;6
201706;06/06/2017;UNIV. RESIDENTES;0
201706;06/06/2017;DISC. ACOMPAÑANTE;2
201706;06/06/2017;EXTRANJEROS;0
201706;07/06/2017;ESCUELAS PUBLICAS;49
201706;07/06/2017;ESCUELAS PRIVADAS;111
201706;07/06/2017;GENERAL;162
201706;07/06/2017;JUBILADOS;0
201706;07/06/2017;RESIDENTES;180
201706;07/06/2017;INVITACION;0
201706;07/06/2017;GUIA ACOMPAÑANTE;17
201706;07/06/2017;DISCAPACITADOS;37
201706;07/06/2017;MENORES;5
201706;07/06/2017;UNIV. RESIDENTES;0
201706;07/06/2017;DISC. ACOMPAÑANTE;19
201706;07/06/2017;EXTRANJEROS;0
201706;08/06/2017;ESCUELAS PUBLICAS;22
201706;08/06/2017;ESCUELAS PRIVADAS;102
201706;08/06/2017;GENERAL;183
201706;08/06/2017;JUBILADOS;0
201706;08/06/2017;RESIDENTES;206
201706;08/06/2017;INVITACION;3
201706;08/06/2017;GUIA ACOMPAÑANTE;14
201706;08/06/2017;DISCAPACITADOS;2
201706;08/06/2017;MENORES;6
201706;08/06/2017;UNIV. RESIDENTES;0
201706;08/06/2017;DISC. ACOMPAÑANTE;1
201706;08/06/2017;EXTRANJEROS;0
201706;09/06/2017;ESCUELAS PUBLICAS;0
201706;09/06/2017;ESCUELAS PRIVADAS;100
201706;09/06/2017;GENERAL;265
201706;09/06/2017;JUBILADOS;0
201706;09/06/2017;RESIDENTES;287
201706;09/06/2017;INVITACION;0
201706;09/06/2017;GUIA ACOMPAÑANTE;13
201706;09/06/2017;DISCAPACITADOS;2
201706;09/06/2017;MENORES;6
201706;09/06/2017;UNIV. RESIDENTES;0
201706;09/06/2017;DISC. ACOMPAÑANTE;0
201706;09/06/2017;EXTRANJEROS;0
201706;10/06/2017;ESCUELAS PUBLICAS;0
201706;10/06/2017;ESCUELAS PRIVADAS;0
201706;10/06/2017;GENERAL;126
201706;10/06/2017;JUBILADOS;0
201706;10/06/2017;RESIDENTES;279
201706;10/06/2017;INVITACION;0
201706;10/06/2017;GUIA ACOMPAÑANTE;0
201706;10/06/2017;DISCAPACITADOS;3
201706;10/06/2017;MENORES;11
201706;10/06/2017;UNIV. RESIDENTES;0
201706;10/06/2017;DISC. ACOMPAÑANTE;3
201706;10/06/2017;EXTRANJEROS;0
201706;11/06/2017;ESCUELAS PUBLICAS;0
201706;11/06/2017;ESCUELAS PRIVADAS;0
201706;11/06/2017;GENERAL;74
201706;11/06/2017;JUBILADOS;0
201706;11/06/2017;RESIDENTES;300
201706;11/06/2017;INVITACION;0
201706;11/06/2017;GUIA ACOMPAÑANTE;0
201706;11/06/2017;DISCAPACITADOS;3
201706;11/06/2017;MENORES;17
201706;11/06/2017;UNIV. RESIDENTES;0
201706;11/06/2017;DISC. ACOMPAÑANTE;2
201706;11/06/2017;EXTRANJEROS;0
201706;12/06/2017;ESCUELAS PUBLICAS;46
201706;12/06/2017;ESCUELAS PRIVADAS;79
201706;12/06/2017;GENERAL;232
201706;12/06/2017;JUBILADOS;105
201706;12/06/2017;RESIDENTES;216
201706;12/06/2017;INVITACION;0
201706;12/06/2017;GUIA ACOMPAÑANTE;14
201706;12/06/2017;DISCAPACITADOS;6
201706;12/06/2017;MENORES;11
201706;12/06/2017;UNIV. RESIDENTES;19
201706;12/06/2017;DISC. ACOMPAÑANTE;4
201706;12/06/2017;EXTRANJEROS;0
201706;13/06/2017;ESCUELAS PUBLICAS;24
201706;13/06/2017;ESCUELAS PRIVADAS;61
201706;13/06/2017;GENERAL;168
201706;13/06/2017;JUBILADOS;0
201706;13/06/2017;RESIDENTES;162
201706;13/06/2017;INVITACION;0
201706;13/06/2017;GUIA ACOMPAÑANTE;8
201706;13/06/2017;DISCAPACITADOS;0
201706;13/06/2017;MENORES;2
201706;13/06/2017;UNIV. RESIDENTES;0
201706;13/06/2017;DISC. ACOMPAÑANTE;0
201706;13/06/2017;EXTRANJEROS;0
201706;14/06/2017;ESCUELAS PUBLICAS;107
201706;14/06/2017;ESCUELAS PRIVADAS;51
201706;14/06/2017;GENERAL;224
201706;14/06/2017;JUBILADOS;0
201706;14/06/2017;RESIDENTES;230
201706;14/06/2017;INVITACION;2
201706;14/06/2017;GUIA ACOMPAÑANTE;17
201706;14/06/2017;DISCAPACITADOS;1
201706;14/06/2017;MENORES;4
201706;14/06/2017;UNIV. RESIDENTES;0
201706;14/06/2017;DISC. ACOMPAÑANTE;1
201706;14/06/2017;EXTRANJEROS;0
201706;15/06/2017;ESCUELAS PUBLICAS;79
201706;15/06/2017;ESCUELAS PRIVADAS;57
201706;15/06/2017;GENERAL;186
201706;15/06/2017;JUBILADOS;0
201706;15/06/2017;RESIDENTES;228
201706;15/06/2017;INVITACION;0
201706;15/06/2017;GUIA ACOMPAÑANTE;17
201706;15/06/2017;DISCAPACITADOS;2
201706;15/06/2017;MENORES;2
201706;15/06/2017;UNIV. RESIDENTES;0
201706;15/06/2017;DISC. ACOMPAÑANTE;0
201706;15/06/2017;EXTRANJEROS;0
201706;16/06/2017;ESCUELAS PUBLICAS;49
201706;16/06/2017;ESCUELAS PRIVADAS;54
201706;16/06/2017;GENERAL;478
201706;16/06/2017;JUBILADOS;0
201706;16/06/2017;RESIDENTES;348
201706;16/06/2017;INVITACION;0
201706;16/06/2017;GUIA ACOMPAÑANTE;15
201706;16/06/2017;DISCAPACITADOS;1
201706;16/06/2017;MENORES;4
201706;16/06/2017;UNIV. RESIDENTES;0
201706;16/06/2017;DISC. ACOMPAÑANTE;2
201706;16/06/2017;EXTRANJEROS;0
201706;17/06/2017;ESCUELAS PUBLICAS;0
201706;17/06/2017;ESCUELAS PRIVADAS;0
201706;17/06/2017;GENERAL;410
201706;17/06/2017;JUBILADOS;0
201706;17/06/2017;RESIDENTES;616
201706;17/06/2017;INVITACION;0
201706;17/06/2017;GUIA ACOMPAÑANTE;0
201706;17/06/2017;DISCAPACITADOS;3
201706;17/06/2017;MENORES;16
201706;17/06/2017;UNIV. RESIDENTES;0
201706;17/06/2017;DISC. ACOMPAÑANTE;4
201706;17/06/2017;EXTRANJEROS;0
201706;18/06/2017;ESCUELAS PUBLICAS;0
201706;18/06/2017;ESCUELAS PRIVADAS;0
201706;18/06/2017;GENERAL;222
201706;18/06/2017;JUBILADOS;0
201706;18/06/2017;RESIDENTES;396
201706;18/06/2017;INVITACION;2
201706;18/06/2017;GUIA ACOMPAÑANTE;0
201706;18/06/2017;DISCAPACITADOS;4
201706;18/06/2017;MENORES;19
201706;18/06/2017;UNIV. RESIDENTES;0
201706;18/06/2017;DISC. ACOMPAÑANTE;1
201706;18/06/2017;EXTRANJEROS;0
201706;19/06/2017;ESCUELAS PUBLICAS;0
201706;19/06/2017;ESCUELAS PRIVADAS;103
201706;19/06/2017;GENERAL;246
201706;19/06/2017;JUBILADOS;112
201706;19/06/2017;RESIDENTES;473
201706;19/06/2017;INVITACION;0
201706;19/06/2017;GUIA ACOMPAÑANTE;11
201706;19/06/2017;DISCAPACITADOS;1
201706;19/06/2017;MENORES;21
201706;19/06/2017;UNIV. RESIDENTES;44
201706;19/06/2017;DISC. ACOMPAÑANTE;0
201706;19/06/2017;EXTRANJEROS;0
201706;20/06/2017;ESCUELAS PUBLICAS;0
201706;20/06/2017;ESCUELAS PRIVADAS;0
201706;20/06/2017;GENERAL;221
