PERIODO;ORIGENFECHA;ORIGENESTACIONID;ORIGENNOMBRE;DESTINOFECHA;DESTINOESTACIONID;DESTINONOMBRE;TIEMPOUSO
2010;15/12/2010 11:56;3;RETIRO;15/12/2010 14:18;3;RETIRO;142
2010;15/12/2010 11:45;5;ADUANA;15/12/2010 12:38;5;ADUANA;54
2010;15/12/2010 11:44;3;RETIRO;15/12/2010 12:06;3;RETIRO;22
2010;15/12/2010 11:33;3;RETIRO;15/12/2010 11:50;5;ADUANA;17
2010;15/12/2010 11:32;5;ADUANA;15/12/2010 11:50;7;PLAZA ROMA;18
2010;15/12/2010 11:31;3;RETIRO;15/12/2010 11:54;3;RETIRO;23
2010;15/12/2010 11:30;6;DERECHO;15/12/2010 12:40;6;DERECHO;70
2010;15/12/2010 11:30;7;PLAZA ROMA;15/12/2010 12:15;7;PLAZA ROMA;45
2010;15/12/2010 11:18;6;DERECHO;15/12/2010 11:47;6;DERECHO;29
2010;15/12/2010 11:17;5;ADUANA;15/12/2010 13:08;5;ADUANA;111
2010;15/12/2010 11:13;6;DERECHO;15/12/2010 11:42;5;ADUANA;29
2010;15/12/2010 11:12;6;DERECHO;15/12/2010 11:35;5;ADUANA;23
2010;15/12/2010 10:57;3;RETIRO;15/12/2010 12:41;3;RETIRO;104
2010;15/12/2010 10:49;3;RETIRO;15/12/2010 12:04;3;RETIRO;75
2010;15/12/2010 10:48;3;RETIRO;15/12/2010 12:05;3;RETIRO;76
2010;15/12/2010 10:48;6;DERECHO;15/12/2010 11:56;6;DERECHO;68
2010;15/12/2010 10:47;5;ADUANA;15/12/2010 12:28;5;ADUANA;101
2010;15/12/2010 10:31;6;DERECHO;15/12/2010 12:02;6;DERECHO;91
2010;15/12/2010 10:30;3;RETIRO;15/12/2010 10:42;3;RETIRO;11
2010;15/12/2010 10:25;6;DERECHO;15/12/2010 12:01;6;DERECHO;96
2010;15/12/2010 10:05;5;ADUANA;15/12/2010 11:30;5;ADUANA;85
2010;15/12/2010 10:04;3;RETIRO;15/12/2010 10:13;7;PLAZA ROMA;8
2010;15/12/2010 9:58;3;RETIRO;15/12/2010 10:09;7;PLAZA ROMA;11
2010;15/12/2010 9:56;3;RETIRO;15/12/2010 10:10;5;ADUANA;13
2010;15/12/2010 9:56;5;ADUANA;15/12/2010 11:54;3;RETIRO;119
2010;15/12/2010 9:54;3;RETIRO;15/12/2010 10:01;6;DERECHO;7
2010;15/12/2010 9:53;3;RETIRO;15/12/2010 10:08;7;PLAZA ROMA;15
2010;15/12/2010 9:38;5;ADUANA;15/12/2010 10:15;6;DERECHO;37
2010;15/12/2010 9:35;3;RETIRO;15/12/2010 10:12;7;PLAZA ROMA;37
2010;15/12/2010 9:26;3;RETIRO;15/12/2010 9:42;5;ADUANA;16
2010;15/12/2010 9:25;5;ADUANA;15/12/2010 11:29;5;ADUANA;124
2010;15/12/2010 9:22;3;RETIRO;15/12/2010 9:39;5;ADUANA;16
2010;15/12/2010 9:19;3;RETIRO;15/12/2010 9:33;5;ADUANA;14
2010;15/12/2010 9:17;3;RETIRO;15/12/2010 9:31;5;ADUANA;15
2010;15/12/2010 9:13;3;RETIRO;15/12/2010 9:25;5;ADUANA;12
2010;15/12/2010 9:09;6;DERECHO;15/12/2010 9:56;6;DERECHO;47
2010;15/12/2010 9:05;6;DERECHO;15/12/2010 9:58;6;DERECHO;53
2010;15/12/2010 9:05;3;RETIRO;15/12/2010 9:20;5;ADUANA;15
2010;15/12/2010 9:01;3;RETIRO;15/12/2010 10:06;7;PLAZA ROMA;65
2010;15/12/2010 8:53;6;DERECHO;15/12/2010 9:04;3;RETIRO;11
2010;15/12/2010 8:51;3;RETIRO;15/12/2010 9:01;5;ADUANA;11
2010;15/12/2010 8:37;3;RETIRO;15/12/2010 8:52;5;ADUANA;15
2010;15/12/2010 8:36;3;RETIRO;15/12/2010 8:55;5;ADUANA;19
2010;15/12/2010 8:22;3;RETIRO;15/12/2010 10:19;3;RETIRO;117
2010;15/12/2010 8:20;5;ADUANA;15/12/2010 9:48;5;ADUANA;88
2010;15/12/2010 8:18;5;ADUANA;15/12/2010 9:47;5;ADUANA;89
2010;15/12/2010 8:17;3;RETIRO;15/12/2010 8:32;5;ADUANA;15
2010;15/12/2010 8:16;3;RETIRO;15/12/2010 8:26;6;DERECHO;10
2010;15/12/2010 8:16;3;RETIRO;15/12/2010 8:57;3;RETIRO;41
2010;15/12/2010 7:57;3;RETIRO;15/12/2010 9:51;3;RETIRO;114
2010;15/12/2010 7:54;3;RETIRO;15/12/2010 8:22;5;ADUANA;28
2010;15/12/2010 7:46;3;RETIRO;15/12/2010 8:05;6;DERECHO;20
2010;14/12/2010 19:52;7;PLAZA ROMA;14/12/2010 19:53;3;RETIRO;0
2010;14/12/2010 19:51;7;PLAZA ROMA;14/12/2010 19:52;3;RETIRO;1
2010;14/12/2010 19:50;7;PLAZA ROMA;14/12/2010 19:50;3;RETIRO;1
2010;14/12/2010 19:48;7;PLAZA ROMA;14/12/2010 19:49;3;RETIRO;1
2010;14/12/2010 19:47;7;PLAZA ROMA;14/12/2010 19:47;3;RETIRO;1
2010;14/12/2010 19:45;5;ADUANA;14/12/2010 19:51;7;PLAZA ROMA;6
2010;14/12/2010 19:33;5;ADUANA;14/12/2010 19:53;3;RETIRO;19
2010;14/12/2010 19:25;3;RETIRO;14/12/2010 19:37;6;DERECHO;12
2010;14/12/2010 19:22;3;RETIRO;14/12/2010 19:32;6;DERECHO;10
2010;14/12/2010 19:18;7;PLAZA ROMA;14/12/2010 19:27;3;RETIRO;9
2010;14/12/2010 19:17;5;ADUANA;14/12/2010 19:39;3;RETIRO;23
2010;14/12/2010 19:16;5;ADUANA;14/12/2010 19:37;3;RETIRO;21
2010;14/12/2010 19:15;3;RETIRO;14/12/2010 19:24;6;DERECHO;9
2010;14/12/2010 19:14;3;RETIRO;14/12/2010 19:47;6;DERECHO;33
2010;14/12/2010 19:12;3;RETIRO;14/12/2010 19:48;6;DERECHO;36
2010;14/12/2010 19:10;7;PLAZA ROMA;14/12/2010 19:26;3;RETIRO;16
2010;14/12/2010 19:10;5;ADUANA;14/12/2010 19:51;3;RETIRO;41
2010;14/12/2010 19:09;3;RETIRO;14/12/2010 19:11;3;RETIRO;2
2010;14/12/2010 19:08;5;ADUANA;14/12/2010 19:43;3;RETIRO;35
2010;14/12/2010 19:07;5;ADUANA;14/12/2010 19:52;6;DERECHO;45
2010;14/12/2010 19:06;3;RETIRO;14/12/2010 19:46;6;DERECHO;40
2010;14/12/2010 19:04;7;PLAZA ROMA;14/12/2010 19:15;3;RETIRO;12
2010;14/12/2010 18:57;5;ADUANA;14/12/2010 19:25;6;DERECHO;28
2010;14/12/2010 18:54;6;DERECHO;14/12/2010 19:36;6;DERECHO;41
2010;14/12/2010 18:53;6;DERECHO;14/12/2010 19:36;6;DERECHO;43
2010;14/12/2010 18:52;3;RETIRO;14/12/2010 19:12;5;ADUANA;20
2010;14/12/2010 18:47;5;ADUANA;14/12/2010 19:25;6;DERECHO;38
2010;14/12/2010 18:46;5;ADUANA;14/12/2010 19:02;3;RETIRO;16
2010;14/12/2010 18:45;5;ADUANA;14/12/2010 19:04;3;RETIRO;19
2010;14/12/2010 18:43;6;DERECHO;14/12/2010 19:26;6;DERECHO;43
2010;14/12/2010 18:43;5;ADUANA;14/12/2010 19:03;3;RETIRO;20
2010;14/12/2010 18:43;3;RETIRO;14/12/2010 18:57;6;DERECHO;14
2010;14/12/2010 18:39;5;ADUANA;14/12/2010 18:56;5;ADUANA;17
2010;14/12/2010 18:39;5;ADUANA;14/12/2010 18:56;5;ADUANA;17
2010;14/12/2010 18:34;7;PLAZA ROMA;14/12/2010 18:48;3;RETIRO;14
2010;14/12/2010 18:32;7;PLAZA ROMA;14/12/2010 18:49;5;ADUANA;17
2010;14/12/2010 18:31;3;RETIRO;14/12/2010 18:50;5;ADUANA;19
2010;14/12/2010 18:29;3;RETIRO;14/12/2010 18:40;6;DERECHO;12
2010;14/12/2010 18:28;5;ADUANA;14/12/2010 18:41;3;RETIRO;13
2010;14/12/2010 18:27;5;ADUANA;14/12/2010 18:40;3;RETIRO;13
2010;14/12/2010 18:26;3;RETIRO;14/12/2010 18:51;3;RETIRO;25
2010;14/12/2010 18:19;5;ADUANA;14/12/2010 18:47;3;RETIRO;28
2010;14/12/2010 18:19;7;PLAZA ROMA;14/12/2010 18:29;3;RETIRO;10
2010;14/12/2010 18:18;5;ADUANA;14/12/2010 18:42;6;DERECHO;24
2010;14/12/2010 18:17;5;ADUANA;14/12/2010 18:44;5;ADUANA;27
2010;14/12/2010 18:16;7;PLAZA ROMA;14/12/2010 18:32;6;DERECHO;16
2010;14/12/2010 18:15;5;ADUANA;14/12/2010 18:33;3;RETIRO;18
2010;14/12/2010 18:15;5;ADUANA;14/12/2010 18:34;3;RETIRO;19
2010;14/12/2010 18:13;6;DERECHO;14/12/2010 18:27;3;RETIRO;15
2010;14/12/2010 18:09;3;RETIRO;14/12/2010 18:17;6;DERECHO;9
2010;14/12/2010 18:08;5;ADUANA;14/12/2010 19:11;5;ADUANA;63
2010;14/12/2010 18:07;5;ADUANA;14/12/2010 18:30;3;RETIRO;23
2010;14/12/2010 18:05;5;ADUANA;14/12/2010 18:24;3;RETIRO;19
2010;14/12/2010 18:05;3;RETIRO;14/12/2010 18:08;3;RETIRO;3
2010;14/12/2010 18:05;7;PLAZA ROMA;14/12/2010 18:16;3;RETIRO;10
2010;14/12/2010 18:05;5;ADUANA;14/12/2010 18:28;3;RETIRO;23
2010;14/12/2010 18:04;6;DERECHO;14/12/2010 18:37;5;ADUANA;33
2010;14/12/2010 18:02;5;ADUANA;14/12/2010 18:24;3;RETIRO;23
2010;14/12/2010 18:01;3;RETIRO;14/12/2010 18:57;6;DERECHO;56
2010;14/12/2010 18:00;6;DERECHO;14/12/2010 19:14;6;DERECHO;74
2010;14/12/2010 17:58;5;ADUANA;14/12/2010 18:19;3;RETIRO;21
2010;14/12/2010 17:56;6;DERECHO;14/12/2010 19:12;6;DERECHO;76
2010;14/12/2010 17:54;3;RETIRO;14/12/2010 18:58;6;DERECHO;64
2010;14/12/2010 17:33;3;RETIRO;14/12/2010 18:37;6;DERECHO;64
2010;14/12/2010 17:33;3;RETIRO;14/12/2010 18:36;6;DERECHO;63
2010;14/12/2010 17:32;7;PLAZA ROMA;14/12/2010 17:44;3;RETIRO;12
2010;14/12/2010 17:28;7;PLAZA ROMA;14/12/2010 17:34;3;RETIRO;6
2010;14/12/2010 17:23;6;DERECHO;14/12/2010 18:18;6;DERECHO;54
2010;14/12/2010 17:18;5;ADUANA;14/12/2010 17:36;3;RETIRO;19
2010;14/12/2010 17:16;5;ADUANA;14/12/2010 17:34;3;RETIRO;18
2010;14/12/2010 17:10;7;PLAZA ROMA;14/12/2010 17:18;3;RETIRO;8
2010;14/12/2010 17:10;3;RETIRO;14/12/2010 17:28;5;ADUANA;19
2010;14/12/2010 17:07;5;ADUANA;14/12/2010 19:07;5;ADUANA;120
2010;14/12/2010 17:01;3;RETIRO;14/12/2010 17:39;5;ADUANA;38
2010;14/12/2010 16:58;5;ADUANA;14/12/2010 18:35;3;RETIRO;96
2010;14/12/2010 16:57;6;DERECHO;14/12/2010 17:48;6;DERECHO;51
2010;14/12/2010 16:57;3;RETIRO;14/12/2010 19:37;3;RETIRO;160
2010;14/12/2010 16:56;3;RETIRO;14/12/2010 19:35;3;RETIRO;160
2010;14/12/2010 16:55;6;DERECHO;14/12/2010 17:49;6;DERECHO;54
2010;14/12/2010 16:54;5;ADUANA;14/12/2010 17:19;3;RETIRO;24
2010;14/12/2010 16:52;5;ADUANA;14/12/2010 17:12;3;RETIRO;21
2010;14/12/2010 16:31;5;ADUANA;14/12/2010 17:37;6;DERECHO;66
2010;14/12/2010 16:28;5;ADUANA;14/12/2010 16:31;5;ADUANA;3
2010;14/12/2010 16:25;5;ADUANA;14/12/2010 16:48;3;RETIRO;23
2010;14/12/2010 16:23;3;RETIRO;14/12/2010 17:51;3;RETIRO;88
2010;14/12/2010 16:14;6;DERECHO;14/12/2010 17:29;6;DERECHO;75
2010;14/12/2010 16:14;6;DERECHO;14/12/2010 17:29;6;DERECHO;75
2010;14/12/2010 16:12;5;ADUANA;14/12/2010 18:04;5;ADUANA;112
2010;14/12/2010 16:08;6;DERECHO;14/12/2010 17:30;6;DERECHO;82
2010;14/12/2010 16:04;6;DERECHO;14/12/2010 17:51;6;DERECHO;107
2010;14/12/2010 16:03;3;RETIRO;14/12/2010 17:50;3;RETIRO;107
2010;14/12/2010 16:00;3;RETIRO;14/12/2010 17:50;3;RETIRO;110
2010;14/12/2010 15:59;6;DERECHO;14/12/2010 17:50;6;DERECHO;111
2010;14/12/2010 15:53;7;PLAZA ROMA;14/12/2010 17:14;7;PLAZA ROMA;81
2010;14/12/2010 15:33;5;ADUANA;14/12/2010 16:02;6;DERECHO;28
2010;14/12/2010 15:26;5;ADUANA;14/12/2010 17:15;5;ADUANA;109
2010;14/12/2010 15:25;3;RETIRO;14/12/2010 15:50;6;DERECHO;25
2010;14/12/2010 15:23;5;ADUANA;14/12/2010 15:50;6;DERECHO;27
2010;14/12/2010 15:15;3;RETIRO;14/12/2010 17:07;5;ADUANA;111
2010;14/12/2010 15:14;6;DERECHO;14/12/2010 15:14;5;ADUANA;0
2010;14/12/2010 15:06;6;DERECHO;14/12/2010 15:06;5;ADUANA;0
2010;14/12/2010 15:05;5;ADUANA;14/12/2010 15:28;3;RETIRO;23
2010;14/12/2010 15:03;5;ADUANA;14/12/2010 15:04;5;ADUANA;1
2010;14/12/2010 14:55;6;DERECHO;14/12/2010 15:01;3;RETIRO;6
2010;14/12/2010 14:52;6;DERECHO;14/12/2010 16:51;6;DERECHO;119
2010;14/12/2010 14:52;6;DERECHO;14/12/2010 15:05;5;ADUANA;14
2010;14/12/2010 14:48;7;PLAZA ROMA;14/12/2010 16:43;7;PLAZA ROMA;115
2010;14/12/2010 14:48;6;DERECHO;14/12/2010 15:55;5;ADUANA;67
2010;14/12/2010 14:41;3;RETIRO;14/12/2010 16:36;3;RETIRO;114
2010;14/12/2010 14:39;7;PLAZA ROMA;14/12/2010 14:52;3;RETIRO;12
2010;14/12/2010 14:37;6;DERECHO;14/12/2010 16:30;5;ADUANA;113
2010;14/12/2010 14:32;7;PLAZA ROMA;14/12/2010 14:53;5;ADUANA;21
2010;14/12/2010 14:28;6;DERECHO;14/12/2010 14:28;5;ADUANA;0
2010;14/12/2010 14:16;5;ADUANA;14/12/2010 15:42;5;ADUANA;86
2010;14/12/2010 14:10;6;DERECHO;14/12/2010 14:52;5;ADUANA;43
2010;14/12/2010 14:06;3;RETIRO;14/12/2010 14:36;6;DERECHO;31
2010;14/12/2010 14:03;6;DERECHO;14/12/2010 14:17;3;RETIRO;14
2010;14/12/2010 14:03;5;ADUANA;14/12/2010 14:23;3;RETIRO;21
2010;14/12/2010 13:56;5;ADUANA;14/12/2010 14:33;7;PLAZA ROMA;37
2010;14/12/2010 13:54;7;PLAZA ROMA;14/12/2010 14:09;3;RETIRO;15
2010;14/12/2010 13:38;7;PLAZA ROMA;14/12/2010 13:47;5;ADUANA;9
2010;14/12/2010 13:37;3;RETIRO;14/12/2010 13:47;6;DERECHO;10
2010;14/12/2010 13:30;5;ADUANA;14/12/2010 13:55;3;RETIRO;25
2010;14/12/2010 13:22;5;ADUANA;14/12/2010 14:50;6;DERECHO;88
2010;14/12/2010 13:22;3;RETIRO;14/12/2010 14:47;6;DERECHO;85
2010;14/12/2010 13:22;7;PLAZA ROMA;14/12/2010 13:39;3;RETIRO;18
2010;14/12/2010 13:18;5;ADUANA;14/12/2010 19:49;6;DERECHO;390
2010;14/12/2010 13:13;5;ADUANA;14/12/2010 13:44;3;RETIRO;30
2010;14/12/2010 13:12;5;ADUANA;14/12/2010 14:52;5;ADUANA;100
2010;14/12/2010 12:42;7;PLAZA ROMA;14/12/2010 14:46;7;PLAZA ROMA;124
2010;14/12/2010 12:39;6;DERECHO;14/12/2010 13:35;6;DERECHO;55
2010;14/12/2010 12:39;5;ADUANA;14/12/2010 13:25;5;ADUANA;46
2010;14/12/2010 12:39;5;ADUANA;14/12/2010 13:25;5;ADUANA;46
2010;14/12/2010 12:36;6;DERECHO;14/12/2010 17:15;6;DERECHO;279
2010;14/12/2010 12:35;6;DERECHO;14/12/2010 12:35;5;ADUANA;0
2010;14/12/2010 12:17;3;RETIRO;14/12/2010 12:34;7;PLAZA ROMA;17
2010;14/12/2010 12:17;5;ADUANA;14/12/2010 13:39;5;ADUANA;82
2010;14/12/2010 12:13;5;ADUANA;14/12/2010 12:38;6;DERECHO;26
2010;14/12/2010 12:02;3;RETIRO;14/12/2010 12:17;5;ADUANA;15
2010;14/12/2010 11:58;5;ADUANA;14/12/2010 12:54;5;ADUANA;56
2010;14/12/2010 11:56;5;ADUANA;14/12/2010 12:23;6;DERECHO;27
2010;14/12/2010 11:44;5;ADUANA;14/12/2010 11:54;5;ADUANA;10
2010;14/12/2010 11:44;6;DERECHO;14/12/2010 12:22;6;DERECHO;38
2010;14/12/2010 11:43;7;PLAZA ROMA;14/12/2010 14:04;5;ADUANA;141
2010;14/12/2010 11:40;7;PLAZA ROMA;14/12/2010 12:13;3;RETIRO;33
2010;14/12/2010 11:09;3;RETIRO;14/12/2010 11:42;7;PLAZA ROMA;33
2010;14/12/2010 11:08;6;DERECHO;14/12/2010 11:56;6;DERECHO;47
2010;14/12/2010 11:04;3;RETIRO;14/12/2010 12:18;3;RETIRO;74
2010;14/12/2010 11:02;6;DERECHO;14/12/2010 12:57;7;PLAZA ROMA;115
2010;14/12/2010 10:59;3;RETIRO;14/12/2010 11:18;5;ADUANA;19
2010;14/12/2010 10:58;3;RETIRO;14/12/2010 11:10;6;DERECHO;12
2010;14/12/2010 10:57;5;ADUANA;14/12/2010 12:12;5;ADUANA;75
2010;14/12/2010 10:43;6;DERECHO;14/12/2010 12:12;6;DERECHO;89
2010;14/12/2010 10:40;6;DERECHO;14/12/2010 12:11;6;DERECHO;91
2010;14/12/2010 10:38;3;RETIRO;14/12/2010 11:40;7;PLAZA ROMA;62
2010;14/12/2010 10:31;6;DERECHO;14/12/2010 10:56;5;ADUANA;25
2010;14/12/2010 10:29;6;DERECHO;14/12/2010 10:30;6;DERECHO;1
2010;14/12/2010 10:22;3;RETIRO;14/12/2010 10:44;5;ADUANA;22
2010;14/12/2010 10:16;6;DERECHO;14/12/2010 10:41;6;DERECHO;25
2010;14/12/2010 10:13;3;RETIRO;14/12/2010 12:01;3;RETIRO;108
2010;14/12/2010 10:12;3;RETIRO;14/12/2010 12:48;5;ADUANA;156
2010;14/12/2010 10:12;5;ADUANA;14/12/2010 10:43;6;DERECHO;31
2010;14/12/2010 10:11;3;RETIRO;14/12/2010 11:03;3;RETIRO;51
2010;14/12/2010 10:11;6;DERECHO;14/12/2010 10:43;5;ADUANA;32
2010;14/12/2010 10:09;5;ADUANA;14/12/2010 12:05;5;ADUANA;116
2010;14/12/2010 10:07;3;RETIRO;14/12/2010 10:21;5;ADUANA;14
2010;14/12/2010 10:06;3;RETIRO;14/12/2010 10:24;5;ADUANA;17
2010;14/12/2010 10:00;6;DERECHO;14/12/2010 10:01;6;DERECHO;1
2010;14/12/2010 9:57;6;DERECHO;14/12/2010 10:18;7;PLAZA ROMA;21
2010;14/12/2010 9:45;6;DERECHO;14/12/2010 11:10;6;DERECHO;85
2010;14/12/2010 9:42;6;DERECHO;14/12/2010 10:42;6;DERECHO;60
2010;14/12/2010 9:40;6;DERECHO;14/12/2010 10:15;6;DERECHO;35
2010;14/12/2010 9:28;3;RETIRO;14/12/2010 9:40;5;ADUANA;12
2010;14/12/2010 9:20;3;RETIRO;14/12/2010 10:16;5;ADUANA;56
2010;14/12/2010 9:09;3;RETIRO;14/12/2010 9:20;5;ADUANA;11
2010;14/12/2010 9:00;3;RETIRO;14/12/2010 9:22;5;ADUANA;22
2010;14/12/2010 8:58;3;RETIRO;14/12/2010 9:26;5;ADUANA;28
2010;14/12/2010 8:48;3;RETIRO;14/12/2010 9:02;5;ADUANA;14
2010;14/12/2010 8:44;3;RETIRO;14/12/2010 8:55;5;ADUANA;11
2010;14/12/2010 8:44;5;ADUANA;14/12/2010 10:14;5;ADUANA;90
2010;14/12/2010 8:43;3;RETIRO;14/12/2010 8:54;5;ADUANA;11
2010;14/12/2010 8:41;6;DERECHO;14/12/2010 9:28;6;DERECHO;46
2010;14/12/2010 8:40;6;DERECHO;14/12/2010 9:28;6;DERECHO;48
2010;14/12/2010 8:32;3;RETIRO;14/12/2010 8:48;5;ADUANA;16
2010;14/12/2010 8:31;3;RETIRO;14/12/2010 8:51;5;ADUANA;19
2010;14/12/2010 8:03;6;DERECHO;14/12/2010 8:33;5;ADUANA;31
2010;14/12/2010 7:57;6;DERECHO;14/12/2010 8:02;6;DERECHO;5
2010;14/12/2010 7:50;3;RETIRO;14/12/2010 8:06;7;PLAZA ROMA;16
2010;14/12/2010 7:29;3;RETIRO;14/12/2010 8:07;6;DERECHO;38
2010;13/12/2010 19:36;5;ADUANA;13/12/2010 19:50;3;RETIRO;14
2010;13/12/2010 19:22;6;DERECHO;13/12/2010 19:32;3;RETIRO;10
2010;13/12/2010 19:20;5;ADUANA;13/12/2010 19:49;6;DERECHO;29
2010;13/12/2010 19:19;5;ADUANA;13/12/2010 19:44;6;DERECHO;26
2010;13/12/2010 19:18;3;RETIRO;13/12/2010 19:31;6;DERECHO;13
2010;13/12/2010 19:15;6;DERECHO;13/12/2010 19:47;6;DERECHO;32
2010;13/12/2010 19:13;6;DERECHO;13/12/2010 19:37;6;DERECHO;24
2010;13/12/2010 19:11;6;DERECHO;13/12/2010 19:28;3;RETIRO;17
2010;13/12/2010 19:11;5;ADUANA;13/12/2010 19:24;3;RETIRO;13
2010;13/12/2010 19:10;6;DERECHO;13/12/2010 19:27;3;RETIRO;18
2010;13/12/2010 19:08;5;ADUANA;13/12/2010 19:24;3;RETIRO;16
2010;13/12/2010 19:06;3;RETIRO;13/12/2010 19:32;6;DERECHO;26
2010;13/12/2010 19:04;6;DERECHO;13/12/2010 19:52;6;DERECHO;48
2010;13/12/2010 19:02;5;ADUANA;13/12/2010 19:42;6;DERECHO;40
2010;13/12/2010 18:59;3;RETIRO;13/12/2010 19:32;6;DERECHO;33
2010;13/12/2010 18:58;5;ADUANA;13/12/2010 19:26;6;DERECHO;28
2010;13/12/2010 18:50;5;ADUANA;13/12/2010 19:06;3;RETIRO;16
2010;13/12/2010 18:46;6;DERECHO;13/12/2010 19:48;6;DERECHO;61
2010;13/12/2010 18:46;5;ADUANA;13/12/2010 18:59;3;RETIRO;13
2010;13/12/2010 18:46;6;DERECHO;13/12/2010 19:48;6;DERECHO;62
2010;13/12/2010 18:41;6;DERECHO;13/12/2010 19:34;6;DERECHO;53
2010;13/12/2010 18:40;5;ADUANA;13/12/2010 18:54;3;RETIRO;14
2010;13/12/2010 18:40;5;ADUANA;13/12/2010 19:04;6;DERECHO;24
2010;13/12/2010 18:40;6;DERECHO;13/12/2010 19:33;6;DERECHO;53
2010;13/12/2010 18:37;5;ADUANA;13/12/2010 19:03;3;RETIRO;26
2010;13/12/2010 18:35;3;RETIRO;13/12/2010 19:26;3;RETIRO;51
2010;13/12/2010 18:35;5;ADUANA;13/12/2010 19:15;6;DERECHO;41
2010;13/12/2010 18:27;6;DERECHO;13/12/2010 19:41;6;DERECHO;74
2010;13/12/2010 18:26;6;DERECHO;13/12/2010 19:17;6;DERECHO;51
2010;13/12/2010 18:26;5;ADUANA;13/12/2010 18:50;3;RETIRO;25
2010;13/12/2010 18:24;5;ADUANA;13/12/2010 19:25;5;ADUANA;62
2010;13/12/2010 18:23;5;ADUANA;13/12/2010 18:40;3;RETIRO;17
2010;13/12/2010 18:19;3;RETIRO;13/12/2010 18:32;6;DERECHO;12
2010;13/12/2010 18:18;5;ADUANA;13/12/2010 18:47;6;DERECHO;29
2010;13/12/2010 18:14;5;ADUANA;13/12/2010 18:44;6;DERECHO;31
2010;13/12/2010 18:12;5;ADUANA;13/12/2010 18:46;6;DERECHO;34
2010;13/12/2010 18:07;6;DERECHO;13/12/2010 19:25;3;RETIRO;78
2010;13/12/2010 18:06;5;ADUANA;13/12/2010 18:32;3;RETIRO;26
2010;13/12/2010 18:04;5;ADUANA;13/12/2010 18:15;3;RETIRO;11
2010;13/12/2010 18:02;3;RETIRO;13/12/2010 18:14;6;DERECHO;11
2010;13/12/2010 17:51;3;RETIRO;13/12/2010 18:02;6;DERECHO;11
2010;13/12/2010 17:33;6;DERECHO;13/12/2010 18:32;6;DERECHO;59
2010;13/12/2010 17:13;3;RETIRO;13/12/2010 17:36;5;ADUANA;23
2010;13/12/2010 17:10;3;RETIRO;13/12/2010 17:28;5;ADUANA;19
2010;13/12/2010 17:07;6;DERECHO;13/12/2010 17:20;3;RETIRO;13
2010;13/12/2010 17:02;5;ADUANA;13/12/2010 17:18;3;RETIRO;17
2010;13/12/2010 16:58;6;DERECHO;13/12/2010 18:42;5;ADUANA;104
2010;13/12/2010 16:56;6;DERECHO;13/12/2010 18:41;5;ADUANA;105
2010;13/12/2010 16:48;3;RETIRO;13/12/2010 17:13;5;ADUANA;25
2010;13/12/2010 16:35;5;ADUANA;13/12/2010 16:52;3;RETIRO;17
2010;13/12/2010 16:34;5;ADUANA;13/12/2010 16:50;3;RETIRO;15
2010;13/12/2010 16:28;5;ADUANA;13/12/2010 18:13;5;ADUANA;104
2010;13/12/2010 16:00;5;ADUANA;13/12/2010 17:04;5;ADUANA;64
2010;13/12/2010 15:51;6;DERECHO;13/12/2010 16:16;6;DERECHO;25
2010;13/12/2010 15:47;6;DERECHO;13/12/2010 17:32;6;DERECHO;105
2010;13/12/2010 15:46;6;DERECHO;13/12/2010 17:32;6;DERECHO;105
2010;13/12/2010 15:46;3;RETIRO;13/12/2010 15:58;6;DERECHO;12
2010;13/12/2010 15:43;3;RETIRO;13/12/2010 15:56;5;ADUANA;13
2010;13/12/2010 15:41;3;RETIRO;13/12/2010 15:59;5;ADUANA;18
2010;13/12/2010 15:40;6;DERECHO;13/12/2010 16:53;6;DERECHO;74
2010;13/12/2010 15:28;5;ADUANA;13/12/2010 15:56;6;DERECHO;28
2010;13/12/2010 15:25;5;ADUANA;13/12/2010 16:14;5;ADUANA;49
2010;13/12/2010 15:24;5;ADUANA;13/12/2010 15:24;5;ADUANA;1
2010;13/12/2010 15:12;6;DERECHO;13/12/2010 16:29;6;DERECHO;77
2010;13/12/2010 14:56;5;ADUANA;13/12/2010 15:51;5;ADUANA;55
2010;13/12/2010 14:55;6;DERECHO;13/12/2010 15:05;3;RETIRO;9
2010;13/12/2010 14:52;6;DERECHO;13/12/2010 16:30;6;DERECHO;98
2010;13/12/2010 14:51;6;DERECHO;13/12/2010 15:01;3;RETIRO;9
2010;13/12/2010 14:46;6;DERECHO;13/12/2010 16:47;6;DERECHO;121
2010;13/12/2010 14:34;5;ADUANA;13/12/2010 15:36;5;ADUANA;62
2010;13/12/2010 14:32;3;RETIRO;13/12/2010 14:44;6;DERECHO;12
2010;13/12/2010 14:28;3;RETIRO;13/12/2010 15:24;3;RETIRO;56
2010;13/12/2010 14:16;6;DERECHO;13/12/2010 15:28;6;DERECHO;72
2010;13/12/2010 14:05;5;ADUANA;13/12/2010 14:21;5;ADUANA;16
2010;13/12/2010 14:00;5;ADUANA;13/12/2010 14:25;6;DERECHO;25
2010;13/12/2010 13:51;3;RETIRO;13/12/2010 15:26;3;RETIRO;95
2010;13/12/2010 13:49;3;RETIRO;13/12/2010 13:57;6;DERECHO;8
2010;13/12/2010 13:46;5;ADUANA;13/12/2010 14:40;5;ADUANA;54
